10,0.010000,0.000000
10,0.100000,0.000000
10,1.000000,0.000000
10,10.000000,0.000000
20,0.010000,0.000000
20,0.100000,0.000000
20,1.000000,0.000000
20,10.000000,0.000000
30,0.010000,0.000000
30,0.100000,0.000000
30,1.000000,0.000000
30,10.000000,0.000000
40,0.010000,0.000000
40,0.100000,0.000000
40,1.000000,0.000000
40,10.000000,0.000000
50,0.010000,0.000000
50,0.100000,0.000000
50,1.000000,0.000000
50,10.000000,0.000000
